id,closeness_to_holiday,B,Month,product_page_duration,BounceRates,info_page_duration,total_duration,device,num_of_admin_pages,num_of_product_pages,C,ExitRates,num_of_info_pages,D,user_type,Region,admin_page_duration,PageValues,A,Weekend,internet_browser,purchase
8642,0,109.3434862,Dec,,0.028571429,0.0 minutes,,2,,7,log400,0.085714286,0,,Returning_Visitor,3,0,0,c_1,0,edge_99.0.1150.46,0
8643,0,86.01051696,Nov,12.0 minutes,0.166666667,0.0 minutes,,1,0,2,log200,0.166666667,0,,Returning_Visitor,1,,0,c_10,0,safari_13,0
8644,0,95.8707384,Dec,,0,0.0 minutes,167.75,2,2,9,log404,0.018181818,0,,New_Visitor,7,45.5,0,c_2,0,chrome_99.1.4,0
8645,0,108.4851509,Nov,698.6715201000001 minutes,0.004487179,209.0 minutes,1055.17152,3,2,48,log404,0.01989011,7,,Returning_Visitor,7,147.5,68.91364255,c_11,0,chrome_80,1
8646,0,94.43370566,Dec,1799.6666670000002 minutes,0.056410256,11.0 minutes,,1,1,50,log400,0.083012821,2,,Returning_Visitor,1,0,0,c_3,0,,0
8647,0,114.7358907,Dec,496.25 minutes,0,0.0 minutes,,2,,11,log202,0.026190476,0,,Returning_Visitor,1,36.5,0,c_8,0,chrome_80,0
8648,0,95.69024697,Nov,687.4670635 minutes,0.013978495,,,1,4,28,log400,0.02734255,1,,Returning_Visitor,1,47,108.9089884,,1,safari_13,1
8651,0,105.0577315,Nov,0.0 minutes,0.2,0.0 minutes,0,3,0,3,log_100,0.2,0,,Returning_Visitor,6,0,0,c_13,0,chrome_89,0
8652,0,97.74904634,Dec,332.5833333 minutes,0,0.0 minutes,433.0833333,8,6,10,log202,0.002197802,0,,Other,9,100.5,0,c_20_83,0,browser_13_v9,0
8653,0,107.0065846,Nov,,0,0.0 minutes,749.75,8,,12,log_100,0.016666667,0,,Returning_Visitor,1,0,0,c_10,0,chrome_98.0.1,0
8654,0,93.82234192,Nov,0.0 minutes,0.2,0.0 minutes,,2,0,1,log202,0.2,0,,Returning_Visitor,4,0,0,c_11,1,chrome_80,0
8656,0,101.053778,Dec,0.0 minutes,0.2,0.0 minutes,,3,,1,log_100,0.2,0,,Returning_Visitor,1,0,0,c_13,0,,0
8657,0,87.02060824,Nov,142.125 minutes,0,0.0 minutes,142.125,3,0,6,log400,0.033333333,0,,Returning_Visitor,6,0,0,c_2,0,chrome_89,0
8658,0,104.4073138,Dec,3007.6875 minutes,0.012765957,0.0 minutes,,3,8,45,log202,0.012907801,0,,Returning_Visitor,6,91,0,c_10,0,chrome_99.1.3,0
8659,0,107.7510235,Nov,1894.39384 minutes,0.005555556,0.0 minutes,2020.89384,3,1,52,log_100,0.016838538,1,,Returning_Visitor,3,126.5,0,c_11,0,chrome_99.1.3,0
8660,0,86.10882184,Nov,4817.924102 minutes,0.007496464,31.0 minutes,,1,2,95,log404,0.025637791,2,,Returning_Visitor,5,561.5,50.09121868,c_2,0,safari_14.1,1
8661,0,104.6589642,Dec,0.0 minutes,0.2,0.0 minutes,,2,0,2,log202,0.2,0,,Returning_Visitor,3,0,0,c_1,0,,0
8662,0,92.55145129,Dec,905.5 minutes,0,0.0 minutes,991.5,4,6,12,log202,0.026666667,0,,Returning_Visitor,1,86,23.6393946,c_1,0,browser_5_v17,1
8663,0,101.0717903,Nov,1254.75 minutes,0.002631579,0.0 minutes,1254.75,2,0,37,log200,0.010175439,0,,Returning_Visitor,2,0,34.15414773,c_7,0,chrome_90.1.7,1
8664,0,108.0539827,Nov,3401.050687 minutes,0.005128205,0.0 minutes,3610.113187,2,4,71,log_100,0.026238576,0,,Returning_Visitor,2,209.0625,0,c_2,0,chrome_89,0
8665,0,113.7984512,Dec,523.5416667 minutes,0.023333333,0.0 minutes,590.9583334,,4,17,log400,0.057,0,,Returning_Visitor,5,67.41666667,30.68883081,c_1,0,chrome_98.0.1,0
8666,0,90.18917289,Dec,627.0 minutes,0.006896552,0.0 minutes,774,1,8,23,log202,0.011264368,0,,Returning_Visitor,8,147,25.19297315,c_2,0,safari_14,0
8667,0,98.8155846,Dec,1514.037879 minutes,0.016071429,0.0 minutes,1514.037879,3,0,56,log404,0.0175,0,,Returning_Visitor,1,0,0,c_3,0,chrome_98.0.1,0
8669,0,103.7876588,Dec,135.5 minutes,0,0.0 minutes,,2,0,2,log_100,0.1,0,,Returning_Visitor,4,0,0,c_3,0,chrome_89,0
8673,0,108.5411309,Dec,4446.303175 minutes,0.001538462,0.0 minutes,5044.678175,,4,126,log400,0.015567766,0,,Returning_Visitor,3,598.375,3.333835543,c_2,0,chrome_99.1.4,0
8674,0,97.43761204,Dec,920.55 minutes,0.030588235,0.0 minutes,,3,0,34,log400,0.042913165,0,,Returning_Visitor,1,0,0,c_1,1,chrome_90.1.7,0
8675,0,95.56973303,Nov,885.0 minutes,0.04375,0.0 minutes,885,3,0,8,log200,0.0375,0,,Returning_Visitor,1,0,49.72830378,c_8,0,chrome_80,1
8676,0,90.72353913,Nov,950.625 minutes,0,4.0 minutes,,2,4,44,log8080,0.004444444,1,,New_Visitor,8,,0,c_1,0,chrome_99.1.3,0
8677,0,90.07945789,Nov,5932.596554 minutes,0.002564103,0.0 minutes,,2,5,232,log400,0.014824296,0,,Returning_Visitor,1,42,0,c_2,0,chrome_80,1
8678,0,119.607325,Nov,1358.166667 minutes,0.007407407,0.0 minutes,2003.833334,1,7,25,log200,0.022222222,0,,Returning_Visitor,1,645.6666667,0,c_1,1,safari_13,0
8680,0,77.7348268,Dec,694.5166667000001 minutes,0.008163265,,,2,0,50,log200,0.024489796,0,,Returning_Visitor,3,0,0,c_1,0,,0
8681,0,109.2720307,Nov,3075.978608 minutes,0.00962963,0.0 minutes,3142.811941,2,4,125,log400,0.022299824,0,,Returning_Visitor,3,66.83333333,0,c_1,0,browser_5_v10,1
8682,,83.74875742,Nov,,0.002393617,0.0 minutes,2857.712454,3,0,96,log202,0.019742908,0,,Returning_Visitor,1,0,0,c_6,1,chrome_89,0
8683,0,94.35199163,Dec,1967.780163 minutes,0.003809524,0.0 minutes,,,7,60,log404,0.0154654,0,,Returning_Visitor,8,,2.627347196,c_10,1,chrome_89,1
8684,0,110.2883252,Dec,0.0 minutes,0.2,0.0 minutes,,2,0,1,log400,0.2,,,Returning_Visitor,8,0,0,c_11,0,chrome_99.1.4,0
8685,0,94.4214999,Dec,1352.75 minutes,0,0.0 minutes,1491.666667,2,12,14,log400,0.023684211,0,,Returning_Visitor,1,138.9166667,0,c_2,0,chrome_89,0
8686,0,105.5966834,Dec,,0,0.0 minutes,866.3333333,2,0,19,log200,0.025,0,,Returning_Visitor,3,0,14.58941181,c_2,1,edge_96.0.1054.75,0
8687,0,110.9168575,Nov,1878.996825 minutes,0.002325581,0.0 minutes,,2,8,81,log202,0.019277493,1,,Returning_Visitor,1,258.1444444,0,c_2,0,chrome_98.0.1,0
8689,0,99.80589371,Nov,1031.133333 minutes,0.004680851,24.5 minutes,,2,0,46,log_100,0.034267293,1,,Returning_Visitor,3,0,0,c_2,1,chrome_99.1.3,0
8690,0,114.1974832,Nov,,0,0.0 minutes,1208.333333,1,0,39,log8080,0.01025641,0,,Returning_Visitor,4,,0,c_1,1,safari_15.4,0
8691,0,109.6233844,Nov,5426.823764 minutes,0.005228758,0.0 minutes,5495.323764,2,4,152,log404,0.018756793,0,,Returning_Visitor,4,68.5,0,,0,chrome_99.1.4,0
8694,0,88.35127434,Nov,644.25 minutes,0.005263158,0.0 minutes,1362.25,2,7,15,log202,0.01754386,0,,Returning_Visitor,1,,0,c_2,0,chrome_80,0
8695,0,92.5219896,Nov,705.1166667 minutes,0.003703704,,743.6166667,1,1,28,log200,0.017901235,0,,Returning_Visitor,7,,0,c_2,1,safari_13,0
8696,0,110.8619674,Dec,1183.9 minutes,0.04,0.0 minutes,1406.4,2,2,23,log404,0.058285714,0,,Returning_Visitor,6,222.5,0,c_2,0,chrome_99.1.3,0
8697,0,102.5698986,Nov,2438.075 minutes,0.005357143,0.0 minutes,2486.575,2,2,53,log404,0.017261905,0,,Returning_Visitor,1,48.5,29.04476648,c_6,1,chrome_99.1.3,1
8698,0,104.1616881,Dec,106.08333329999999 minutes,0.025,0.0 minutes,106.0833333,1,0,,log202,0.05625,0,,Returning_Visitor,2,0,0,c_1,0,safari_15.2,0
8699,0,97.65672249,Dec,409.46666669999996 minutes,0.005128205,18.0 minutes,496.4666667,2,3,10,log_100,0.039010989,1,,Returning_Visitor,1,69,0,c_2,0,,0
8700,0,97.742615,Nov,0.0 minutes,0.2,0.0 minutes,,8,0,1,log8080,0.2,0,,Other,9,0,0,c_20_53,0,browser_13_v19,0
8701,0,105.2310204,Nov,2697.17535 minutes,0.006060606,134.5 minutes,2959.80035,2,4,93,log400,0.019274564,4,,Returning_Visitor,3,128.125,0,,1,chrome_99.1.4,0
8702,0,78.01290829,Dec,166.16666669999998 minutes,0,0.0 minutes,166.1666667,2,0,10,log_100,0.05,0,,Returning_Visitor,1,0,0,c_2,0,chrome_90.1.7,0
8703,0,102.3501652,Nov,2622.600281 minutes,0.022,0.0 minutes,,3,0,99,log_100,0.028519936,2,,Returning_Visitor,2,0,0,c_13,0,chrome_90.1.7,1
8704,0,99.91118463,Nov,5793.523810000001 minutes,0,,,2,0,69,log_100,0.007835821,0,,New_Visitor,1,0,0,c_8,0,chrome_99.1.3,0
8706,0,100.6784591,Nov,570.5 minutes,0,0.0 minutes,,2,2,,log400,0.028571429,0,,Returning_Visitor,2,327.5,0,c_2,0,chrome_99.1.4,0
8708,0,107.0331779,Dec,1661.833333 minutes,0.027222222,0.0 minutes,,2,0,30,log404,0.071666667,0,,Returning_Visitor,3,0,0,c_1,0,chrome_80,0
8709,0,101.5800324,Nov,2553.8583329999997 minutes,0,18.0 minutes,2625.358333,,3,42,log404,0.022101449,1,,Returning_Visitor,2,53.5,0,c_1,0,chrome_98.0.1,0
8711,0,99.48668756,Nov,334.75 minutes,0,0.0 minutes,334.75,2,0,13,log202,0.030769231,0,,Returning_Visitor,1,0,0,c_2,0,chrome_99.1.4,0
8712,0,94.02659312,Dec,270.5833333 minutes,0.04,0.0 minutes,,1,0,5,log8080,0.07,0,,Returning_Visitor,5,0,0,c_8,1,safari_14.1,0
8713,0,85.83923361,Dec,61.5 minutes,0,0.0 minutes,,1,0,3,log200,0.033333333,0,,Returning_Visitor,9,0,0,c_2,0,safari_14.1,0
8715,0,100.1177687,Nov,301.0 minutes,0,0.0 minutes,301,1,0,2,log400,0.033333333,,,Returning_Visitor,1,0,0,c_3,0,safari_15.2,0
8716,0,107.0002375,Nov,535.5 minutes,0.044444444,0.0 minutes,535.5,2,0,19,log200,0.091666667,0,,Returning_Visitor,1,0,0,c_11,0,chrome_90.1.7,0
8720,0,96.99344129,Nov,273.7083333 minutes,0.021052632,0.0 minutes,273.7083333,3,,19,log404,0.035087719,0,,Returning_Visitor,4,0,0,c_11,1,chrome_98.0.1,1
8721,,101.2826184,Dec,715.875 minutes,0.010526316,0.0 minutes,,2,4,15,log8080,0.052631579,,,Returning_Visitor,4,99.33333333,0,c_2,0,browser_5_v18,0
8723,0,112.9916599,Nov,3309.448776 minutes,0.013285024,64.5 minutes,,3,2,91,log202,0.020476218,1,,Returning_Visitor,1,46.5,0,c_13,1,chrome_80,1
8724,0,92.2886982,Nov,339.5 minutes,0,0.0 minutes,,2,0,6,log200,0.033333333,0,,Returning_Visitor,1,0,0,c_3,0,chrome_90.1.7,0
8725,0,98.63819033,Nov,9297.575489 minutes,0.011608301,785.875 minutes,10117.36716,2,4,251,log_100,0.027881156,4,,Returning_Visitor,1,33.91666667,0,c_2,0,chrome_99.1.4,0
8726,0,83.41741419,Nov,4096.090152000001 minutes,0.003809524,0.0 minutes,,2,,140,log400,0.011870748,0,,Returning_Visitor,7,0,0,c_1,0,browser_5_v15,0
8727,0,98.29279223,Nov,1480.233333 minutes,0.010416667,0.0 minutes,1485.233333,2,1,,log400,0.027824074,0,,Returning_Visitor,1,5,15.15643787,c_3,1,chrome_80,1
8728,0,90.73413529,Dec,735.5833332999999 minutes,0.006896552,0.0 minutes,783.0833333,2,2,30,log8080,0.024137931,,,Returning_Visitor,2,47.5,23.51024736,c_1,0,chrome_90.1.7,0
8729,0,91.54055242,Nov,332.0 minutes,0,0.0 minutes,,1,0,,log8080,0.028571429,0,,New_Visitor,4,0,14.1273698,c_8,1,chrome_99.1.3,1
8730,0,104.5353348,Nov,581.0833332999999 minutes,0.005555556,0.0 minutes,,2,0,37,log400,0.026851852,,,Returning_Visitor,2,0,0,c_10,1,chrome_90.1.7,0
8731,0,90.87882796,Nov,877.9166667000002 minutes,0,0.0 minutes,877.9166667,,0,11,log8080,0.043636364,,,New_Visitor,4,0,0,c_2,0,safari_13,0
8733,,100.8868743,Nov,835.5833332999999 minutes,0,0.0 minutes,,2,,31,log8080,0.006451613,0,,Returning_Visitor,1,99.75,47.44850792,c_10,0,chrome_89,1
8734,0,101.080603,Dec,805.625 minutes,0,0.0 minutes,910.5,2,5,39,log8080,0.020905923,0,,Returning_Visitor,2,104.875,2.217029402,c_2,0,chrome_80,0
8735,0,98.24571748,Dec,375.9166667 minutes,0,0.0 minutes,,1,,16,log400,0.007142857,0,,New_Visitor,1,21,0,c_2,0,safari_14,0
8736,0,105.6514957,Nov,555.5029412 minutes,0.036363636,0.0 minutes,555.5029412,4,0,13,log8080,0.020095694,0,,New_Visitor,4,0,47.99199256,c_2,0,chrome_90.1.7,1
8737,0,100.1313605,Dec,1935.887111 minutes,0.001168385,0.0 minutes,2089.803778,2,9,97,log8080,0.008928355,0,,Returning_Visitor,4,153.9166667,0,c_2,0,chrome_99.1.4,0
8738,0,95.68568761,Nov,638.9166667000001 minutes,0.010526316,0.0 minutes,1017.666667,2,4,15,log404,0.031578947,,,New_Visitor,1,378.75,0,c_2,0,,1
8740,0,105.4508458,Nov,990.4642857000001 minutes,0.010810811,105.0 minutes,,1,,35,log400,0.027027027,2,,Returning_Visitor,1,,14.78162714,c_2,1,safari_13.1,1
8741,0,84.36491763,Dec,155.9833333 minutes,0,0.0 minutes,,2,2,13,log400,0.037777778,0,,Returning_Visitor,1,82,0,c_2,0,chrome_99.1.3,0
8742,0,111.6414075,Nov,0.0 minutes,0.2,0.0 minutes,0,2,0,1,log404,0.2,0,,Returning_Visitor,2,0,0,c_2,0,chrome_89,0
8744,0,,Nov,44.5 minutes,0.12,0.0 minutes,,1,,5,log200,,0,,Returning_Visitor,1,0,0,,,safari_15.4,0
8745,0,112.5331156,Nov,246.64583330000002 minutes,0.009090909,0.0 minutes,,3,0,22,log200,0.047727273,0,,Returning_Visitor,7,0,0,c_10,1,chrome_99.1.4,0
8746,0,90.46901351,Dec,2493.985714 minutes,0.017021277,0.0 minutes,2493.985714,2,0,47,log8080,0.032056738,0,,Returning_Visitor,9,0,0,c_1,0,edge_97.0.1072.76,1
8747,0,101.7245125,Dec,1359.957586 minutes,0.001612903,0.0 minutes,1503.471872,2,6,,log_100,0.003655914,0,,Returning_Visitor,2,143.5142857,32.88667049,c_2,0,chrome_89,0
8748,0,107.2175846,Nov,46.75 minutes,0,0.0 minutes,46.75,1,0,,log200,0.05,0,,Returning_Visitor,3,0,0,c_3,0,safari_14,0
8749,0,106.3293685,Dec,831.0 minutes,0,0.0 minutes,969.5,2,1,21,log200,0.01,0,,Returning_Visitor,4,138.5,0,c_2,0,browser_12_v9,0
8752,0,86.35987878,Dec,17.0 minutes,0.1,0.0 minutes,17,,0,4,log202,0.15,0,,Returning_Visitor,1,0,0,c_1,0,chrome_99.1.4,0
8753,0,92.27436952,Nov,54.5 minutes,0.1,0.0 minutes,54.5,2,0,4,log400,0.15,0,,Returning_Visitor,1,0,0,c_10,0,chrome_89,0
8754,0,105.5699253,Dec,722.0833332999999 minutes,0.011764706,0.0 minutes,,2,0,,log404,0.029411765,0,,Returning_Visitor,2,0,0,c_1,0,chrome_99.1.3,0
8755,0,86.30187777,Nov,135.225 minutes,0,0.0 minutes,135.225,3,0,11,log400,0.009090909,0,,Returning_Visitor,2,,0,c_10,0,,0
8757,0,93.19497291,Nov,74.75 minutes,0,0.0 minutes,99.5,2,3,2,log404,0.022222222,0,,New_Visitor,3,24.75,0,c_2,0,chrome_90.1.7,1
8758,0,102.8047736,Dec,4215.961111 minutes,0.009302326,0.0 minutes,,2,2,43,log200,0.022170543,0,,Returning_Visitor,2,41.5,0,c_1,0,browser_10_v12,0
8759,0,101.2895481,Dec,0.0 minutes,0.2,0.0 minutes,,2,0,1,log400,0.2,0,,Returning_Visitor,9,0,0,c_3,0,chrome_89,0
8760,0,79.22933971,Nov,624.5 minutes,0.005263158,0.0 minutes,624.5,4,0,38,log_100,0.021052632,0,,Returning_Visitor,9,0,0,c_3,0,safari_15.4,0
8761,0,99.06259343,Nov,1618.532967 minutes,0.005555556,0.0 minutes,,2,6,69,log400,0.027698413,0,,Returning_Visitor,1,316,0,c_1,0,browser_5_v13,0
8762,0,93.87044448,Nov,1924.505952 minutes,0,0.0 minutes,,2,0,44,log404,0.004651163,0,,Returning_Visitor,3,0,59.21256014,c_6,0,chrome_99.1.4,1
8763,0,94.72366937,Nov,,0.036904762,79.0 minutes,5000.126984,2,2,56,log8080,0.06360119,1,,Returning_Visitor,3,21.5,0,c_1,1,edge_96.0.1054.72,0
8765,0,100.2504815,Dec,454.5 minutes,0,0.0 minutes,,2,,5,log202,0.00625,0,,New_Visitor,7,97.5,0,c_2,0,chrome_90.1.7,0
8766,0,77.42334566,Nov,0.0 minutes,0.2,0.0 minutes,0,3,0,2,log404,0.2,0,,Returning_Visitor,1,0,0,c_13,0,chrome_89,0
8767,0,96.42259208,Nov,23.0 minutes,0.11,0.0 minutes,23,2,0,5,log400,0.15,0,,Returning_Visitor,3,0,0,c_13,0,chrome_80,0
8768,0,100.0273783,Nov,2304.5 minutes,0,546.5 minutes,2939.25,2,4,37,log202,0.005,2,,New_Visitor,9,88.25,14.54270238,c_2,0,chrome_80,1
8769,0,101.4849152,Nov,1573.895833 minutes,0.015,118.0 minutes,,3,4,34,log404,0.019055556,1,,Returning_Visitor,4,,0,c_3,1,chrome_99.1.4,0
8770,0,97.76544862,Nov,2011.513765 minutes,0.020689655,302.0 minutes,,1,15,49,log404,0.024273772,2,,Returning_Visitor,2,290.2934078,10.74211393,c_2,0,safari_13.1,0
8771,0,96.8819917,Nov,21.0 minutes,0,0.0 minutes,21,2,0,3,log_100,0.066666667,,,Returning_Visitor,7,0,0,c_3,0,chrome_98.0.1,0
8772,0,113.6507109,Nov,3831.1 minutes,0,6.0 minutes,3837.1,2,0,50,log8080,0.017307692,2,,Returning_Visitor,1,0,0,c_10,0,chrome_98.0.1,0
8773,0,113.8609048,Nov,326.5 minutes,0.036363636,0.0 minutes,326.5,1,0,11,log8080,0.077272727,0,,Returning_Visitor,4,0,0,c_3,0,safari_14,0
8774,0,107.4317536,Nov,441.0 minutes,0.066666667,0.0 minutes,454,2,2,23,log_100,0.101449275,0,,Returning_Visitor,1,13,0,c_1,0,chrome_99.1.4,0
8775,0,94.01833506,Nov,164.0 minutes,0,0.0 minutes,164,1,0,3,log400,0.066666667,0,,Returning_Visitor,1,0,0,c_3,1,safari_15,0
8776,0,87.24894411,Nov,275.5 minutes,0.004444444,0.0 minutes,,2,0,15,log400,0.031111111,0,,Returning_Visitor,3,0,0,c_2,0,chrome_99.1.4,0
8777,0,94.7721573,Dec,1176.5 minutes,0,192.25 minutes,1617.25,1,2,9,log8080,0.0125,5,,New_Visitor,3,248.5,0,c_2,0,safari_15.4,0
8778,0,108.8214375,Dec,1436.690476 minutes,0,0.0 minutes,,,8,58,log400,0.008231293,0,,Returning_Visitor,2,260.2083333,12.80819078,c_1,1,chrome_89,0
8779,0,127.8101762,Nov,257.4166667 minutes,0.006666667,46.5 minutes,401.6666667,,3,12,log8080,0.027111111,1,,Returning_Visitor,6,97.75,0,c_3,0,chrome_99.1.4,0
8781,0,99.61403048,Dec,10.0 minutes,0,0.0 minutes,10,1,0,2,log8080,0.1,0,,New_Visitor,2,0,0,c_2,0,safari_13,0
8782,,106.8828336,Nov,303.5 minutes,0,0.0 minutes,303.5,3,0,11,log200,0.012121212,,,Returning_Visitor,1,0,0,c_2,0,,0
8783,0,105.893864,Dec,1264.833333 minutes,0.073376623,0.0 minutes,1264.833333,3,0,7,log200,0.075604396,0,,Returning_Visitor,1,0,0,c_13,0,chrome_99.1.3,0
8784,0,85.93264641,Nov,27009.85943 minutes,0.004385217,132.6666667 minutes,28450.2011,1,20,517,log400,0.014593571,3,,Returning_Visitor,1,1307.675,8.4031637,c_2,0,safari_15.2,1
8785,0,98.62556276,Dec,4679.029167000001 minutes,0.009617486,0.0 minutes,,,4,59,log200,0.032389468,0,,Returning_Visitor,1,73.5,0,c_13,0,,0
8786,0,121.9284056,Nov,1252.75 minutes,0.010714286,0.0 minutes,,2,0,28,log202,0.042857143,0,,Returning_Visitor,1,0,0,c_13,0,chrome_80,0
8787,,89.23124756,Dec,5639.22176 minutes,0.002457143,97.66666667 minutes,5852.988427,2,5,170,log400,0.01109801,3,,Returning_Visitor,7,116.1,0,c_2,0,chrome_98.0.1,0
8788,0,87.18829815,Dec,347.9166667 minutes,0,0.0 minutes,,1,3,24,log200,0.008333333,0,,Returning_Visitor,3,119.5,0,c_1,0,safari_13.1,0
8790,0,96.97890394,Nov,0.0 minutes,0.2,0.0 minutes,,2,0,1,log_100,0.2,0,,Returning_Visitor,3,0,0,c_1,0,edge_99.0.1150.46,0
8791,0,96.24843345,Dec,2354.979058 minutes,0.00137457,0.0 minutes,,3,4,95,log404,0.005695387,0,,Returning_Visitor,1,72.5,5.214690992,c_2,1,chrome_80,0
8792,0,102.7261741,Nov,3313.073936 minutes,0.022621723,188.0 minutes,,2,6,80,log404,0.059636655,5,,Returning_Visitor,1,73.70833333,0,c_2,1,chrome_98.0.1,0
8793,0,102.8143271,Nov,147.58333330000002 minutes,0.014285714,0.0 minutes,147.5833333,3,0,15,log_100,0.028571429,0,,Returning_Visitor,7,0,0,c_3,0,chrome_90.1.7,0
8794,0,99.70667462,Nov,1403.720238 minutes,0,0.0 minutes,1431.220238,4,1,114,log_100,0.000589971,0,,Returning_Visitor,2,27.5,255.5691579,c_8,0,browser_5_v13,1
8795,0,88.74143882,Dec,66.5 minutes,0,0.0 minutes,66.5,2,1,2,log8080,0.1,0,,Returning_Visitor,9,0,0,c_2,1,chrome_98.0.1,0
8796,0,94.87529465,Dec,47.5 minutes,0.08,0.0 minutes,47.5,2,0,5,log400,0.12,0,,Returning_Visitor,1,0,0,c_3,0,chrome_89,0
8797,0,87.75493828,Dec,200.0 minutes,0,0.0 minutes,213,2,2,,log8080,0.05,0,,New_Visitor,1,13,0,c_8,0,chrome_90.1.7,0
8798,0,95.41868149,Nov,883.0 minutes,0,0.0 minutes,,1,5,21,log200,0.010666667,,,New_Visitor,2,471.25,44.98081787,c_8,1,safari_15.2,1
8799,0,97.9104448,Nov,2155.653752 minutes,0.005998168,13.0 minutes,2304.653752,1,5,85,log_100,0.019225201,1,,Returning_Visitor,1,136,3.920321611,c_2,1,,1
8800,0,115.7178235,Dec,3026.3742420000003 minutes,0,0.0 minutes,,1,1,18,log202,0.005263158,0,,Returning_Visitor,3,34.5,38.92648303,c_2,0,safari_14.1,1
8801,0,86.65793945,Dec,0.0 minutes,0.2,0.0 minutes,0,1,1,1,log400,0.2,0,,Returning_Visitor,1,0,0,c_10,0,safari_15.2,0
8802,0,91.36526824,Nov,,0.006153846,58.5 minutes,845.7632353,,1,24,log_100,0.020512821,1,,Returning_Visitor,1,26.5,33.11000268,c_2,0,chrome_98.0.1,1
8803,0,96.71115688,Dec,839.5178571 minutes,0,0.0 minutes,1326.517857,1,8,28,log400,0.003125,0,,Returning_Visitor,3,487,0,c_2,1,safari_15,0
8805,0,95.07753335,Dec,362.6333333 minutes,0.028571429,0.0 minutes,,3,4,15,log404,0.039285714,0,,Returning_Visitor,2,22.5,0,c_3,0,chrome_80,0
8806,0,94.05499528,Dec,1625.583333 minutes,0,0.0 minutes,,4,0,31,log400,0.009677419,0,,New_Visitor,1,0,0,c_8,0,chrome_80,0
8807,0,105.6971967,Nov,4152.083333 minutes,0.00625,0.0 minutes,4152.083333,2,0,48,log202,0.028125,0,,Returning_Visitor,1,0,0,c_1,1,chrome_98.0.1,0
8808,0,87.37027763,Dec,1400.958333 minutes,0,0.0 minutes,1556.858333,2,7,25,log400,0.029012346,0,,Returning_Visitor,7,155.9,14.11909834,c_1,0,edge_96.0.1054.72,0
8809,0,97.52925903,Dec,892.0833332999998 minutes,0.016666667,0.0 minutes,892.0833333,2,0,12,log8080,0.045833333,0,,New_Visitor,6,0,0,,0,chrome_99.1.3,0
8810,0,98.89978005,Nov,,0,0.0 minutes,,2,0,4,log404,0.05,0,,New_Visitor,1,0,0,c_8,0,chrome_99.1.4,0
8811,0,100.0557468,Nov,1066.25 minutes,0,0.0 minutes,,1,0,8,log404,0.028571429,0,,Returning_Visitor,4,0,9.0847678,c_11,1,browser_8_v15,1
8812,0,89.41682185,Nov,322.75 minutes,0.047619048,0.0 minutes,322.75,3,0,7,log404,0.071428571,0,,Returning_Visitor,2,0,0,c_13,0,chrome_99.1.3,0
8813,0,92.72999532,Nov,873.75 minutes,0,0.0 minutes,873.75,2,0,29,log400,0.031034483,0,,Returning_Visitor,5,0,0,c_2,1,chrome_99.1.3,1
8814,0,82.77713259,Nov,695.19375 minutes,0.012098765,0.0 minutes,817.29375,1,8,,log202,0.058821329,2,,Returning_Visitor,8,122.1,0,c_2,1,,1
8816,0,105.7339851,Nov,6515.45431 minutes,0.00867052,435.45 minutes,,3,13,154,log202,0.017328726,,,Returning_Visitor,1,210.427451,2.982410939,c_2,0,chrome_98.0.1,1
8817,0,99.01987483,Nov,1140.166667 minutes,0.032248521,0.0 minutes,,3,,26,log404,0.032948718,0,,Returning_Visitor,6,0,0,c_13,0,chrome_90.1.7,0
8818,0,108.9168791,Nov,5212.708333 minutes,0.00952381,0.0 minutes,,2,0,100,log_100,0.025768619,0,,Returning_Visitor,7,0,8.505586651,,1,chrome_99.1.4,1
8819,0,98.35970133,Dec,1297.25 minutes,0.028571429,0.0 minutes,1297.25,1,,13,log8080,0.064285714,1,,Returning_Visitor,3,0,0,c_1,1,browser_8_v15,0
8820,0,108.9593021,Dec,195.41666669999998 minutes,0,67.5 minutes,670.1666667,3,6,14,log202,0.030434783,4,,Returning_Visitor,8,407.25,0,c_1,0,chrome_98.0.1,0
8821,0,85.25220331,Nov,1535.0 minutes,0.01,0.0 minutes,,2,0,21,log_100,0.048333333,0,,Returning_Visitor,7,0,0,,0,chrome_80,0
8822,0,98.43882939,Dec,170.0 minutes,0,0.0 minutes,210.5,2,1,7,log404,0.016666667,0,,Returning_Visitor,1,40.5,0,c_2,0,edge_98.0.1108.84,0
8823,0,112.443692,Nov,53.625 minutes,0,0.0 minutes,,3,0,4,log200,0.05,0,,Returning_Visitor,1,0,0,c_11,0,chrome_99.1.4,0
8824,0,98.55942461,Dec,1066.566667 minutes,0.004255319,17.0 minutes,,3,2,46,log8080,0.019148936,1,,Returning_Visitor,4,77.5,51.00308169,c_10,0,chrome_80,1
8825,0,110.1579676,Nov,2106.894048 minutes,0.002325581,0.0 minutes,,2,,86,log8080,0.008914729,0,,Returning_Visitor,3,135.5,0,c_2,0,chrome_99.1.3,0
8826,0,89.95901141,Dec,5276.594443999999 minutes,0,0.0 minutes,,2,9,101,log400,0.005545073,0,,Returning_Visitor,6,179.275,17.53927855,c_2,1,chrome_98.0.1,0
8827,0,84.97691815,Dec,163.5 minutes,0,763.0 minutes,962.5,,3,9,log8080,0.014285714,2,,New_Visitor,1,36,0,c_2,0,chrome_99.1.4,1
